StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-12-05T19:00:00Z,APXMIDP,2024-12-05,39,90.02,3470.050
2024-12-05T19:00:00Z,N2EXMIDP,2024-12-05,39,0.00,0.000
2024-12-05T18:30:00Z,APXMIDP,2024-12-05,38,94.05,5079.100
2024-12-05T18:30:00Z,N2EXMIDP,2024-12-05,38,0.00,0.000
2024-12-05T18:00:00Z,APXMIDP,2024-12-05,37,94.49,4681.150
2024-12-05T18:00:00Z,N2EXMIDP,2024-12-05,37,0.00,0.000
2024-12-05T17:30:00Z,APXMIDP,2024-12-05,36,96.77,4094.100
2024-12-05T17:30:00Z,N2EXMIDP,2024-12-05,36,0.00,0.000
2024-12-05T17:00:00Z,APXMIDP,2024-12-05,35,103.84,4533.800
2024-12-05T17:00:00Z,N2EXMIDP,2024-12-05,35,0.00,0.000
2024-12-05T16:30:00Z,APXMIDP,2024-12-05,34,107.89,4247.650
2024-12-05T16:30:00Z,N2EXMIDP,2024-12-05,34,0.00,0.000
2024-12-05T16:00:00Z,APXMIDP,2024-12-05,33,107.46,4205.300
2024-12-05T16:00:00Z,N2EXMIDP,2024-12-05,33,0.00,0.000
2024-12-05T15:30:00Z,APXMIDP,2024-12-05,32,104.56,4134.100
2024-12-05T15:30:00Z,N2EXMIDP,2024-12-05,32,0.00,0.000
2024-12-05T15:00:00Z,APXMIDP,2024-12-05,31,100.49,3734.150
2024-12-05T15:00:00Z,N2EXMIDP,2024-12-05,31,0.00,0.000
2024-12-05T14:30:00Z,APXMIDP,2024-12-05,30,93.24,3217.100
2024-12-05T14:30:00Z,N2EXMIDP,2024-12-05,30,0.00,0.000
2024-12-05T14:00:00Z,APXMIDP,2024-12-05,29,99.48,2964.600
2024-12-05T14:00:00Z,N2EXMIDP,2024-12-05,29,0.00,0.000
2024-12-05T13:30:00Z,APXMIDP,2024-12-05,28,104.34,3203.600
2024-12-05T13:30:00Z,N2EXMIDP,2024-12-05,28,0.00,0.000
2024-12-05T13:00:00Z,APXMIDP,2024-12-05,27,104.51,3109.650
2024-12-05T13:00:00Z,N2EXMIDP,2024-12-05,27,0.00,0.000
2024-12-05T12:30:00Z,APXMIDP,2024-12-05,26,100.01,2986.000
2024-12-05T12:30:00Z,N2EXMIDP,2024-12-05,26,0.00,0.000
2024-12-05T12:00:00Z,APXMIDP,2024-12-05,25,98.50,2970.250
2024-12-05T12:00:00Z,N2EXMIDP,2024-12-05,25,0.00,0.000
2024-12-05T11:30:00Z,APXMIDP,2024-12-05,24,93.28,2849.200
2024-12-05T11:30:00Z,N2EXMIDP,2024-12-05,24,0.00,0.000
2024-12-05T11:00:00Z,APXMIDP,2024-12-05,23,94.15,3118.100
2024-12-05T11:00:00Z,N2EXMIDP,2024-12-05,23,0.00,0.000
2024-12-05T10:30:00Z,APXMIDP,2024-12-05,22,100.37,3441.000
2024-12-05T10:30:00Z,N2EXMIDP,2024-12-05,22,0.00,0.000
