StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2025-06-07T00:00:00Z,N2EXMIDP,2025-06-07,3,0.00,0.000
2025-06-06T23:30:00Z,APXMIDP,2025-06-07,2,91.89,1323.800
2025-06-06T23:30:00Z,N2EXMIDP,2025-06-07,2,0.00,0.000
2025-06-06T23:00:00Z,APXMIDP,2025-06-07,1,88.04,1329.550
2025-06-06T23:00:00Z,N2EXMIDP,2025-06-07,1,0.00,0.000
2025-06-06T22:30:00Z,APXMIDP,2025-06-06,48,95.63,1841.050
2025-06-06T22:30:00Z,N2EXMIDP,2025-06-06,48,0.00,0.000
2025-06-06T22:00:00Z,APXMIDP,2025-06-06,47,86.74,1765.150
2025-06-06T22:00:00Z,N2EXMIDP,2025-06-06,47,0.00,0.000
2025-06-06T21:30:00Z,APXMIDP,2025-06-06,46,94.27,2825.550
2025-06-06T21:30:00Z,N2EXMIDP,2025-06-06,46,0.00,0.000
2025-06-06T21:00:00Z,APXMIDP,2025-06-06,45,101.64,3191.700
2025-06-06T21:00:00Z,N2EXMIDP,2025-06-06,45,0.00,0.000
2025-06-06T20:30:00Z,APXMIDP,2025-06-06,44,109.49,3490.200
2025-06-06T20:30:00Z,N2EXMIDP,2025-06-06,44,0.00,0.000
2025-06-06T20:00:00Z,APXMIDP,2025-06-06,43,111.67,3296.000
2025-06-06T20:00:00Z,N2EXMIDP,2025-06-06,43,0.00,0.000
2025-06-06T19:30:00Z,APXMIDP,2025-06-06,42,120.78,3765.700
2025-06-06T19:30:00Z,N2EXMIDP,2025-06-06,42,0.00,0.000
2025-06-06T19:00:00Z,APXMIDP,2025-06-06,41,119.62,3762.300
2025-06-06T19:00:00Z,N2EXMIDP,2025-06-06,41,0.00,0.000
2025-06-06T18:30:00Z,APXMIDP,2025-06-06,40,120.16,4134.800
2025-06-06T18:30:00Z,N2EXMIDP,2025-06-06,40,0.00,0.000
2025-06-06T18:00:00Z,APXMIDP,2025-06-06,39,118.19,4168.450
2025-06-06T18:00:00Z,N2EXMIDP,2025-06-06,39,0.00,0.000
2025-06-06T17:30:00Z,APXMIDP,2025-06-06,38,104.30,4126.550
2025-06-06T17:30:00Z,N2EXMIDP,2025-06-06,38,0.00,0.000
2025-06-06T17:00:00Z,APXMIDP,2025-06-06,37,101.38,3912.850
2025-06-06T17:00:00Z,N2EXMIDP,2025-06-06,37,0.00,0.000
2025-06-06T16:30:00Z,APXMIDP,2025-06-06,36,93.51,3577.450
2025-06-06T16:30:00Z,N2EXMIDP,2025-06-06,36,0.00,0.000
2025-06-06T16:00:00Z,APXMIDP,2025-06-06,35,88.01,3767.000
2025-06-06T16:00:00Z,N2EXMIDP,2025-06-06,35,0.00,0.000
2025-06-06T15:30:00Z,APXMIDP,2025-06-06,34,88.53,3727.800
2025-06-06T15:30:00Z,N2EXMIDP,2025-06-06,34,0.00,0.000
2025-06-06T15:00:00Z,APXMIDP,2025-06-06,33,78.11,3974.550
2025-06-06T15:00:00Z,N2EXMIDP,2025-06-06,33,0.00,0.000
2025-06-06T14:30:00Z,APXMIDP,2025-06-06,32,77.17,4310.600
2025-06-06T14:30:00Z,N2EXMIDP,2025-06-06,32,0.00,0.000
2025-06-06T14:00:00Z,APXMIDP,2025-06-06,31,75.81,3685.700
2025-06-06T14:00:00Z,N2EXMIDP,2025-06-06,31,0.00,0.000
2025-06-06T13:30:00Z,APXMIDP,2025-06-06,30,73.18,5225.450
2025-06-06T13:30:00Z,N2EXMIDP,2025-06-06,30,0.00,0.000
2025-06-06T13:00:00Z,APXMIDP,2025-06-06,29,78.93,4926.600
2025-06-06T13:00:00Z,N2EXMIDP,2025-06-06,29,0.00,0.000
2025-06-06T12:30:00Z,APXMIDP,2025-06-06,28,78.67,5095.050
2025-06-06T12:30:00Z,N2EXMIDP,2025-06-06,28,0.00,0.000
2025-06-06T12:00:00Z,APXMIDP,2025-06-06,27,75.30,4671.500
